url_id,announcement,date
6,"Reliance Test & Technology, Fort Walton Beach, Florida, has been awarded a $150,204,370 cost-plus-award-fee and cost-plus-fixed-fee contract for Eglin Operation and Maintenance Services (E-OMS) support. Contractor will provide engineering and technical services necessary to operate the 96th Test Wing’s ranges and facilities in order to support the research, development, test and evaluation of weapon systems, subsystems, and components. Work will be performed at Eglin Air Force Base, Florida; Wright-Patterson Air Force Base, Ohio; and Holloman Air Force Base, New Mexico, and is expected to be complete by March 31, 2018. This award is the result of a competitive acquisition with three offers received. No funds are being obligated at the time of award. Air Force Test Center, Eglin Air Force Base, Florida, is the contracting activity (FA2486-16-C-0002).","February 11, 2016"
6,"Lockheed Martin Aeronautics, Marietta, Georgia, is being awarded a not-to-exceed $141,936,871 value firm-fixed-price, undefinitized contract action for the P-3B modernization program for the government of Greece, which will provide an extension of service life by 15,000 flight hours. This contract provides for the reactivation of one P-3B aircraft and the procurement of hardware kits for the upgrade/modernization of four P-3B aircraft to support a structural mid-life upgrade. In addition, this contract provides for phased depot maintenance; a Greece indigenous mission integration and management system; new avionics; and other ancillary hardware and services. Work will be performed Marietta, Georgia (62 percent); Athens, Greece (15 percent); Schimatari, Greece (13 percent); Baltimore, Maryland (9 percent); and Greenville, South Carolina (1 percent), and is expected to be completed in July 2019. Foreign military sales funds in the amount of $26,514,460 will be obligated at time of award, none of which will expire at the end of the current fiscal year. This contract was not competitively procured pursuant to 10 U.S. Code 2304(c) (4). The Naval Air Warfare Center Aircraft Division, Lakehurst, New Jersey, is the contracting activity (N68335-16-C-0125).","February 11, 2016"
6,"Lockheed Martin Corp., Lockheed Martin Aeronautics Co., Fort Worth, Texas, is being awarded an $81,386,343 cost-plus-fixed-fee contract for requirements decomposition and development of Block 4 modernization program capabilities in support of the F-35A/B/C aircraft. This contract includes new and upgraded capabilities to provide enhancements and continuous improvements to maintain viability against evolving threats, reduce life cycle costs, and improve operational suitability. Work will be performed in Fort Worth, Texas, and is expected to be completed in May 2017. Fiscal 2015 research, development, testing and evaluation (Navy, Marine Corps, Air Force) and non-U.S. Department of Defense (DoD) participant funds in the amount of $55,705,494 are being obligated on this award, $35,990,124 of which will expire at the end of the current fiscal year. This contract combines purchases for the Marine Corps ($4,164,539; 5.12%); Navy ($6,611,354; 8.12%); Air Force ($25,214,231; 30.98%); and non-U.S. DoD participants ($19,715,370; 24.22%). This contract was not competitively procured pursuant to 10 U.S. Code 2304(c)(1). The Naval Air Systems Command, Patuxent River, Maryland, is the contracting authority (N00019-16-C-0008).","February 11, 2016"
6,"Lockheed Martin Corp., Lockheed Martin Aeronautics Co., Fort Worth, Texas, is being awarded not-to-exceed $47,000,000 for undefinitized delivery order 0026 against a previously issued basic ordering agreement (N00019-14-G-0020). This order provides for non-recurring effort and integration tasks required to operate a hardware-in-the-loop laboratory used to build, modify, verify and validate, and distribute mission data file sets for the F-35. This contract will deliver modification kits to upgrade the RC West Block 3i Verification Validation Station to the Block 3F, 3F+, and 3F Digital Channelized Receiver/Technique Generator and Tuner Insertion Program configurations, and provide engineering support during the installation and integration of the modification kits, verification and validation test venue support in support of the F-35A aircraft for the governments of Japan and Israel, under the Foreign Military Sales program. Work will be performed in Fort Worth, Texas (53 percent); Orlando, Florida (25 percent); Nashua, New Hampshire (18 percent); El Segundo, California (2 percent); and San Diego, California (2 percent), and is expected to be completed in September 2021. Foreign Military Sales funds in the amount of $12,000,000 are being obligated on this award, none of which will expire at the end of the current fiscal year. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.","February 11, 2016"
6,"VSolvit LLC,* Ventura, California, is being awarded a $10,672,929 firm-fixed-price modification under a previously awarded indefinite-delivery/indefinite-quantity contract (N39430-13-D-1231) for the exercise of option year three for information technology enterprise business systems support at Naval Facilities Information Technology Center, Naval Base Ventura County. The total contract amount after exercise of this option will be $42,399,459. No task orders are being issued at this time. Work will be performed in Port Hueneme, California (60 percent); San Diego, California (27 percent); Washington, District of Columbia (7 percent); and Yokosuka, Japan (6 percent), and work for this option period is expected to be completed February 2017. No funds will be obligated at time of award; funds will be obligated on individual task orders as they are issued. Task orders will be primarily funded by fiscal 2016 operation and maintenance (Navy); and fiscal 2016 working capital funds (Navy). The Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California, is the contracting activity.","February 11, 2016"
6,"L-3 Communications, Williamsport, Pennsylvania (SPRMM1-16-D-Y005); and Communications and Power Industries, Beverly, Massachusetts (SPRMM1-16-D-Y004), have each been awarded a maximum $43,033,500 firm-fixed-price, indefinite-delivery/indefinite-quantity contract against solicitation SPRMM1-15-R-YQ77 for weapons systems electron tubes. This was a competitive acquisition with two responses received. This is a one-year base contract with four one-year option periods. The maximum dollar amount is for the life of the contract. Locations of performance are Pennsylvania and Massachusetts, with a Feb. 10, 2021, performance completion date. Using military service is Navy. Type of appropriation is fiscal 2016 through fiscal 2021 Navy working capital funds. The contracting activity is the Defense Logistics Agency Land and Maritime, Mechanicsburg, Pennsylvania.","February 11, 2016"
6,"Mantech SRS Technologies Inc., Fairfax, Virginia, was awarded a $24,109,632 cost-plus-fixed-fee, multi-year, incrementally funded contract to research, develop, and demonstrate a prototype joint-service oriented architecture integrating operational data for real-time situational awareness to enhance border security. Bids were solicited via the Internet with one received. Work will be performed in Fairfax, Virginia, with an estimated completion date of March 10, 2019. Fiscal 2015 research, development, testing, and evaluation funds in the amount of $2,275,000 were obligated at the time of the award. Army Contracting Command, Adelphi, Maryland, is the contracting activity (W911QX-16-C-0007).","February 11, 2016"
6,"Caterpillar Inc., Mossville, Illinois, was awarded a $14,620,284 modification (0078) to contract W56HZV-08-D-0169 for 28 Type 1 T-5 and 28 Type II T-5 bulldozers. Work will be performed in Mossville, Illinois, with an estimated completion date of Dec. 31, 2016. Fiscal 2015 and 2016 other procurement funds in the amount of $14,620,284 were obligated at the time of the award. Army Contracting Command, Warren, Michigan, is the contracting activity.","February 11, 2016"
6,"CORRECTION: Yesterday’s announcement of the contract awarded to AMEC Programs Inc. (W912GB-16-C-0005), included the incorrect amount of obligated funds. The correct amount of obligated funds is $182,753,859. All other information in the announcement is correct.","February 11, 2016"
6,"Downrange Operation and Training LLC,* Jackson, Mississippi (FA4890-16-D-0016); Defense Technology Inc. - TEAM DTI,* Huntsville, Alabama (FA4890-16-D-0017); Intelitrac Inc.,* Herndon, Virginia (FA4890-16-D-0018); K&S Tactical LLC,* Orlando, Florida (FA4890-16-D-0019); Panthera Solutions (Worldwide) LLC,* Reston, Virginia (FA4890-16-D-0020); Prosol Associates LLC,* Alexandria, Virginia (FA4890-16-D-0021); Resicum International LLC,* Warrenton, Virginia (FA4890-16-D-0022); and VxL Enterprises LLC,* Alexandria, Virginia (FA4890-16-D-0023), have been awarded a combined, not-to-exceed $450,000,000 multiple award, indefinite-delivery/indefinite-quantity contract for counter narcotics and global threats training support services. Contractor will provide training support services, equipment, material, instruction, and products to improve U.S. and partner nation agencies’ capability and expertise to detect, deter, disrupt, and degrade national security threats posed by illegal drugs, trafficking, piracy, transnational organized crime, threat finance networks, and any potential nexus among these activities. Locations of performance will be stipulated on individual delivery orders and is expected to be complete by Feb. 8, 2025. This award is the result of a competitive small business set-aside acquisition with 25 offers received. Fiscal 2016 operation and maintenance funds in the amount of $50,000 to each contractor are being obligated at the time of award to satisfy the minimum guarantee. Headquarters Air Combat Command Acquisition Management and Integration Center, Joint Base Langley-Eustis, Virginia, is the contracting activity.","February 10, 2016"
6,"Southern Management Inc., Goldsboro, North Carolina, has been awarded a not-to-exceed $35,000,000 indefinite-delivery/indefinite-quantity contract for repair of Seymour Johnson Air Force Base's airfield and base pavements, as well Ft. Fisher and Dare County Bomb Range. Contractor will provide asphalt pavement repair, sealing, concrete pavement repair and many other items stipulated in the contract. Work will be performed at Seymour Johnson Air Force Base, North Carolina; Ft. Fisher, North Carolina; and Dare County Bomb Range, North Carolina, and the base period is expected to be complete by Feb. 9, 2017. This award is the result of a competitive acquisition with five offers received. Fiscal 2016 operations and maintenance funds in the amount of $3,444 are being obligated at the time of award. The 4th Contract Squadron, Seymour Johnson Air Force Base, North Carolina, is the contracting activity (FA4809-16-D-C002).","February 10, 2016"
6,"Technology Service Corp., Silver Spring, Maryland, has been awarded a $12,000,000 cost-plus-fixed-fee modification (P00029) to previously awarded contract FA8650-14-C-7400 for acquisition of the Rapid Reaction Multi-Mission/Support Jammer Cueing (RRMMS/SJC) effort. Contractor will further develop technologies they have established under previous and current contracts. They will use rapid prototyping processes and modular architectures to deliver mission critical and urgent technological capabilities. Work will be performed at Kirtland Air Force Base, New Mexico, and is expected to be complete by Dec. 23, 2018. Fiscal 2016 operation and maintenance funds in the amount of $6,000,000 are being obligated at the time of award. Air Force Research Laboratory, Wright Patterson Air Force Base, Ohio, is the contracting activity.","February 10, 2016"
6,"Range Generation Next LLC, Sterling, Virginia, has been awarded a $7,944,555 modification (P00040) to previously awarded contract FA8806-15-C-0001 for Western Range systems relocation downtime task. Contractor relocation task effort involves the actual relocation of range systems from primary location during scheduled range downtime. Work will be performed at Vandenberg Air Force Base, California, and is expected to be complete by June 21, 2017. Fiscal 2016 operation and maintenance funds in the amount of $7,944,555 are being obligated at the time of award. Space And Missile Systems Center, Los Angeles Air Force Base, California, is the contracting activity.","February 10, 2016"
6,"Cape Environmental Management Inc.,* Overland Park, Kansas (W912 DQ-16-D-3000); EA Engineering, Science, and Technology Inc.,* Hunt Valley, Maryland (W912 DQ-16-D-3001); Hydrogeologic Inc.,* Reston, Virginia W912 DQ-16-D-3002); Sevenson Environmental Services Inc.,* Niagara Falls, New York (W912 DQ-16-D-3003); FPM-CTI JV LLC,* Oneida, New York (W912 DQ-16-D-3004); Los Alamos Technical Associates Inc.,* Albuquerque, New Mexico (W912 DQ-16-D-3005); and Kemron/Arrowhead JV LLC,* Atlanta, Georgia (W912 DQ-16-D-3006), were awarded a $176,250,000 cost-plus-fixed-fee multiple award task order contract with options for environmental remediation services. Bids were solicited via the Internet with six received, with an estimated completion date of Feb. 9, 2021. Funding and work location will be determined with each order. Army Corps of Engineers, Kansas, City, Missouri, is the contracting activity.","February 10, 2016"
6,"AMEC Programs Inc., Alpharetta, Georgia, was awarded a $182,753,859 fixed-price-incentive contract with options for the European Phased Adaptive Approach Phase III, Aegis Ashore (land-based missile defense system) to be built in Poland with an estimated completion date of April 9, 2018. Bids were solicited via the Internet with four received. Fiscal 2015 and 2016 military construction; research, development, testing, and evaluation; and other procurement funds in the amount of $173,874,936 were obligated at the time of the award. Army Corps of Engineers, European District, is the contracting activity (W912GB-16-C-0005).","February 10, 2016"
6,"Weeks Marine Inc., Covington, Louisiana, was awarded a $9,048,625 firm-fixed-price contract with options for renting one fully equipped and crewed cutterhead dredge for Southwest Pass maintenance dredging on the Mississippi River. Bids were solicited via the Internet with two received. Work will be performed in New Orleans, Louisiana, with an estimated completion date of May 15, 2016. Fiscal 2016 other procurement funds in the amount of $ 9,048,625 were obligated at the time of the award. Army Corps of Engineers, New Orleans, Louisiana, is the contracting activity (W912P8-16-C-0019).","February 10, 2016"
6,"Ahtna Environmental Inc.,* Anchorage, Alaska, was awarded a $9,900,000 firm-fixed-price contract with options for environmental remediation at the Military Ocean Terminal, Concord, California, and other installations within the South Pacific Division, Army Corps of Engineers. One bid was solicited with one received, with an estimated completion date of Feb. 9, 2021. Funding and work location will be determined with each order. Army Corps of Engineers, Sacramento, California, is the contracting activity (W91238-15-D-0066).","February 10, 2016"
6,"Raytheon Integrated Defense Systems, San Diego, California, is being awarded a $57,849,801 modification to previously awarded contract N00024-14-C-5128 in support of the ship self-defense system for continuing platform system engineering agent support. The modification includes an increase to the fiscal 2017 option amount and additional one-year extension to include fiscal 2018 requirements, which if exercised, brings the total modification value to $133,590,794. Work will be performed in San Diego, California, and is expected to be completed by December 2018. Fiscal 2016 research, development, test and evaluation (Navy); fiscal 2016 operations and maintenance (Navy); and fiscal 2014 and 2015 shipbuilding and conversion (Navy) funding in the amount of $12,169,837 will be obligated at the time of award, and the amount of $1,076,000 will expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, District of Columbia, is the contracting activity.","February 10, 2016"
6,"MANTECH-AECOM JV, Herndon, Virginia, is being awarded a maximum amount $30,000,000 firm-fixed-price, indefinite-delivery/indefinite-quantity, architect-engineering (A-E) contract for A-E services for preparation of National Environmental Policy Act environmental planning documents for Navy and Marine Corps in-water and coastal projects in the Naval Facilities Engineering Command (NAVFAC) Southwest area of responsibility (AOR). No task orders are being issued at this time. Work will be performed at various Navy and Marine Corps facilities and other government facilities within the NAVFAC Southwest AOR including, but not limited to, California (97 percent); Arizona (1 percent); Nevada (1 percent); and other locations in the U.S. (1 percent). The term of the contract is not to exceed 60 months, with an expected completion date of February 2021. Fiscal 2016 operation and maintenance (Navy) contract funds in the amount of $5,000 are obligated on this award and will expire at the end of the current fiscal year. This contract was competitively procured via the Navy Electronic Commerce Online website, with five proposals received. The NAVFAC Southwest, San Diego, California, is the contracting activity (N62473-16-D-2401).","February 10, 2016"
6,"DPR Hardin Construction-WGI JV, Atlanta, Georgia, is being awarded $26,731,230 for firm-fixed-price task order 0007 under a previously awarded, multiple award construction contract (N40085-10-D-5333) for construction and renovation of the operations facility for a logistical support unit at Joint Expeditionary Base Little Creek-Fort Story. The work to be performed provides construction of a new logistic supply building, armory and boat storage facility. The work will also renovate Buildings 3853 and 3855, with demolition of Buildings 3805 and 3836. Work will be performed in Virginia Beach, Virginia, and is expected to be completed by July 2018. Fiscal 2014 military construction, (defense-wide) contract funds in the amount of $26,731,230 are obligated on this award and will not expire at the end of the current fiscal year. Three proposals were received for this task order. The Naval Facilities Engineering Command, Mid-Atlantic, Norfolk, Virginia, is the contracting activity.","February 10, 2016"
6,"Engility Corp., Chantilly, Virginia, is being awarded a $9,944,303 modification to a previously awarded cost-plus-fixed-fee-cost contract (N00421-14-C-0021) for additional systems engineering and technical services. This modification includes systems integration and software development, platform simulation, integration and laboratory engineering, and software engineering. Work will be performed in Patuxent River, Maryland (84 percent); China Lake, California (5 percent); Point Mugu, California (5 percent); Jacksonville, Florida (2.5 percent); Orlando, Florida ( 2.5 percent); various locations within the continental U.S. (0.5 percent); and various locations outside the continental U.S. (0.5 percent), and is expected to be completed in May 2016. Fiscal 2016 research, development, test and evaluation (Navy); and fiscal 2016 aircraft procurement (Navy), and working capital (Navy) funds in the amount of $1,388,030 are being obligated on this award, none of which will expire at the end of the current fiscal year. The Naval Air Warfare Center Aircraft Division, Patuxent River, Maryland, is the contracting activity.","February 10, 2016"
6,"Lockheed Martin Mission Systems and Training, Moorestown, New Jersey, is being awarded a $40,000,000 modification (P00194) to a previously awarded cost-plus-award-fee contract HQ0276-10-C-0001 to exercise two options, each valued at $20,000,000. This modification increases the total cumulative contract value to $2,182,788,639 from $2,142,788,639. Under this modification, the contractor will provide support of advanced concept initiatives by the Aegis Ballistic Missile Defense (ABMD) Program Office to identify technology for introduction into present and future ABMD baselines and upgrades. The work will be performed in Moorestown, New Jersey, with an expected completion date of Oct. 27, 2019. Fiscal 2015 research, development, test and evaluation funds in the amount of $50,000 are being obligated at the time of award, and will expire at the end of the current fiscal year. Fiscal 2016 research, development, test and evaluation funds in the amount of $6,400,000 are being obligated at the time of award. The Missile Defense Agency, Dahlgren, Virginia, is the contracting activity.","February 10, 2016"
6,"Advanced Technology International, doing business as SCRA Applied R&D, Summerville, South Carolina, is being awarded a $99,000,000 indefinite-delivery/indefinite-quantity contract. The Office of Naval Research Manufacturing Technology (ManTech) requires support in the ManTech Navy Metalworking Center (NMC) of Excellence. The core mission and function of the NMC is to identify, develop, and facilitate the deployment of potential solution sets to U.S. shipyards and other industrial facilities (i.e., metalworking or related manufacturing technologies to reduce the cost and time to build and repair key naval platforms). The total cumulative value of the contract is $99,000,000 with two task orders. The task orders will be awarded concurrent with contract award. Task order one will be funded in the amount of $400,000 and task order two will be funded at $200,000. Work will be performed in Summerville, South Carolina, and is expected to be completed Feb. 15, 2021. Fiscal 2016 research, development, test and evaluation (Navy) funds in the amount of $600,000 will be obligated at the time of award. Contract funds will not expire at the end of the current fiscal year. The contract was competitively procured under solicitation N00014-15-R-0005, with two offers received. The Office of Naval Research, Arlington, Virginia, is the contracting activity (N00014-15-D-4004).","February 9, 2016"
6,"CB&I Federal Services LLC, Alexandria, Virginia, is being awarded a $95,000,000 indefinite-delivery/indefinite-quantity, cost-plus-award-fee contract for environmental remediation services for projects at various locations within the Naval Facilities Engineering Command (NAVFAC) Atlantic area of responsibility (AOR). Work will be performed primarily within the NAVFAC Atlantic AOR which includes North Carolina (15 percent); Virginia (15 percent); Maine (10 percent); Maryland (10 percent); New York (10 percent); Rhode Island (10 percent); Washington, District of Columbia (10 percent); West Virginia (10 percent); Massachusetts (5 percent); and Pennsylvania (5 percent). Although principle geographical areas are identified for the contract, the contractor may be required to perform at any Navy or Marine Corps activity in the AOR covered by NAVFAC Atlantic. Work may also be added and performed anywhere outside of NAVFAC Atlantic’s AOR, as required by the government. The term of the contract is not to exceed 60 months, with an expected completion date of February 2021. Fiscal 2016 environmental restoration (Navy) contract funds in the amount of $10,000 are obligated on this award and will expire at the end of the current fiscal year. This contract was competitively procured via the Navy Electronic Commerce Online website, with four proposals received. The Naval Facilities Engineering Command, Atlantic, Norfolk, Virginia, is the contracting activity (N62470-16-D-9004).","February 9, 2016"
6,"BAE Systems San Diego Ship Repair, San Diego, California, is being awarded a not-to-exceed $52,125,928 undefinitized contract action modification to previously awarded cost-plus-award-fee/incentive-fee contract N00024-12-C-4403 for USS Rushmore (LSD-47) fiscal 2016 phased maintenance availability (PMA). A PMA includes the planning and execution of depot-level maintenance, alterations, and modifications that will update and improve the ship's military and technical capabilities. Work will be performed in San Diego, California, and is expected to be completed by March 2017. Fiscal 2016 operation and maintenance (Navy); and fiscal 2015 and 2016 other procurement (Navy) funding in the amount of $21,864,251 will be obligated at time of award, and funds in the amount of $21,439,669 will expire at the end of the current fiscal year. The Southwest Regional Maintenance Center, San Diego, California, is the contracting activity.","February 9, 2016"
6,"United Technologies, Pratt & Whitney Military Engines, East Hartford, Connecticut, is being awarded a $33,104,748 modification to a previously awarded fixed-price-incentive-firm, cost-plus-incentive-fee contract (N00019-14-C-0026) to exercise an option for engineering change proposals for the low-rate initial production Lot 8 propulsion system for the F-35 Joint Strike Fighter aircraft. Work will be performed in Hartford, Connecticut, and is expected to be completed in December 2018. Fiscal 2014 aircraft procurement (Air Force/Navy/Marine Corps); fiscal 2015 aircraft procurement (Air Force); and international partner funds in the amount of $33,104,748 will be obligated at time of award, $32,637,910 of which will expire at the end of the current fiscal year. This contract combines purchases for the Marine Corps ($27,005,927; 81.58 percent); Air Force ($4,089,780; 12.35 percent); Navy ($1,605,704; 4.85 percent); and international partners ($403,337; 1.22 percent). The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.","February 9, 2016"
6,"J&R Tool Inc.,* Loogootee, Indiana, is being awarded a $7,208,440 firm-fixed-price, five-year, indefinite-delivery/indefinite-quantity contract for storage and shipping containers for target sight systems (TSS) and multi-spectral targeting systems (MTS). The storage and shipping containers are utilized to ship and store government furnished property consisting of TSS and MTS components. TSS is the multi-sensor electro-optical/infrared fire control system for the Marine Corps attack helicopter. MTS provides electro-optical/infrared, laser designation, and laser illumination capabilities integrated in a single sensor package. Work will be performed in Loogootee, Indiana, and is expected to be complete by February 2021. Fiscal 2016 aircraft procurement (Navy) funds in the amount of $31,696 will be obligated at time of award. Contract funds will expire at the end of the current fiscal year. This contract was competitively procured via the Federal Business Opportunities website, with six offers received. The Naval Surface Warfare Center, Crane Division, Crane, Indiana, is the contracting activity (N00164-16-D-JQ70).","February 9, 2016"
6,"Metro Medical Equipment and Supply Inc.,** St. Louis, Missouri, has been awarded a maximum $29,000,000 fixed-price with economic price adjustment contract for medical equipment. This was a competitive acquisition with 98 responses. This is a five-year contract with no option periods. Location of performance is Missouri, with a Feb. 8, 2021, performance completion date. Using services are Army, Navy, Air Force and Marine Corps. Type of appropriation is fiscal 2016 through fiscal 2021 defense working capital funds. The contracting activity is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania (SPE2DH-16-D-0009).","February 9, 2016"
6,"Raytheon Co., McKinney, Texas, has been awarded a maximum $12,754,649 firm-fixed-price contract for thermal imaging systems. This was a sole-source acquisition using justification 10 U.S. Code 2304 (c)(1). This is a 21-month contract with no option periods. Location of performance is Texas, with a Sept. 27, 2017, performance completion date. Using service is Army. Type of appropriation is fiscal 2016 through fiscal 2017 Army working capital funds. The contracting activity is the Defense Logistics Agency Land and Maritime, Warren, Michigan (SPRDL1-16-C-0119).","February 9, 2016"
6,"Graybar Electric Co. Inc., St. Louis, Missouri, has been awarded a maximum $9,500,000 firm-fixed-price, indefinite-delivery/indefinite-quantity prime vendor contract for maintenance, repair and operations for the Northeast region, Zone 2 of the U.S. This was a sole-source acquisition using justification 10 U.S. Code 2304 (c)(1). This is a two-month bridge contract. Location of performance is Missouri, with an April 11, 2016, performance completion date. Using services are Army, Navy, Air Force, Marine Corps and federal civilian agencies. Type of appropriation is fiscal 2016 defense working capital funds. The contracting activity is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania (SPE8E3-16-D-0004).","February 9, 2016"
6,"AAI Corp., doing business as Textron Systems, Hunt Valley, Maryland, was awarded a $19,421,800 modification (P00005) to contract W58RGZ-15-C-0047 for tactical data link retrofit, Shadow tactical unmanned aircraft system. Work will be performed in Hunt Valley, Maryland, with an estimated completion date of Jan. 31, 2019. Fiscal 2016 other procurement funds in the amount of $19,421,800 were obligated at the time of the award. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity.","February 9, 2016"
6,"Gardner Zemke Co.,* Albuquerque, New Mexico, was awarded a $19,090,983 firm-fixed-price, incrementally funded contract with options for The Dalles generator step-up transformer replacement. Bids were solicited via the Internet with seven received. Work will be performed in The Dalles, Oregon, with an estimated completion date of Sept. 30, 2019. Fiscal 2016 other procurement funds in the amount of $2,000,000 were obligated at the time of the award. Army Corps of Engineers, Portland, Oregon, is the contracting activity (W9127N-16-C-0006).","February 9, 2016"
6,"CAE USA Inc., Training Services, Tampa, Florida, has been awarded a $7,175,010 modification (P00086) to previously awarded contract FA8223-10-C-0013 for KC-135 aircrew training systems. This contract is to adjust for fiscal 2016 collective bargaining agreement-related labor cost increases, to complete funding for Quarter 2 through Quarter 4 contractor logistics support contract line item numbers, and to exercise pre-priced option contract line item numbers. Work will be performed at March Air Reserve Base, California; Scott Air Force Base, Illinois; Grissom Air Reserve Base, Indiana; MacDill Air Force Base, Florida; Hickam Air Force Base, Hawaii; Kadena Air Base, Japan; McConnell Air Force Base, Kansas; Pease Air National Guard Base, New Hampshire; Seymour Johnson Air Force Base, North Carolina; Altus Air Force Base, Oklahoma; Mildenhall Air Force Base, United Kingdom; Fairchild Air Force Base, Washington; and Milwaukee Air National Guard Base, Wisconsin, and is expected to be complete by Aug. 30, 2017. Fiscal 2016 operations and maintenance funds are being obligated at the time of award. Air Force Life Cycle Management Center, Wright-Patterson Air Force Base, Ohio, is the contracting activity.","February 9, 2016"
6,"Food Service Inc.,* Mt. Vernon, Washington, has been awarded a maximum $50,181,810 fixed-price with economic price adjustment contract for prime vendor food and beverage support. This was a sole-source acquisition using justification 10 U.S. Code 2304 (c)(1). This is a 352-day bridge contract. Location of performance is Washington, with a Jan. 28, 2017, performance completion date. Using military services are Army, Navy, Air Force and Marine Corps. Type of appropriation is fiscal 2016 through fiscal 2017 defense working capital funds. The contracting activity is the Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania (SPE300-16-D-4017). (Awarded on Feb. 5, 2016)","February 8, 2016"
6,"Electric Boat Corp., Groton, Connecticut, is being awarded a $23,580,735 modification to previously awarded contract N00024-13-C-2128 for the Ohio Replacement Program air conditioning unit detail design, prototype unit manufacture, qualification, and technical manual development. Work will be performed in Groton, Connecticut, and is scheduled to be complete by December 2020. Fiscal 2016 research, development, test and evaluation (Navy) funding in the amount of $815,000 will be obligated at time of award and will not expire at the end of this fiscal year. Supervisor of Shipbuilding Conversion and Repair, Groton, Connecticut, is the contracting activity.","February 8, 2016"
6,"Lockheed Martin Mission Systems and Training, Manassas, Virginia, is being awarded an $8,825,425 cost-plus-incentive-fee modification to previously awarded contract N00024-13-C-5225 for the Navy’s fiscal 2016 AN/SQQ-89A(V)15 shore site systems. The AN/SQQ-89A(V)15 is a surface ship undersea warfare combat system with the capabilities to search, detect, classify, localize, and track undersea contacts, and to engage and evade submarines, mine-like small objects and torpedo threats. Work will be performed in Lemont Furnace, Pennsylvania (97 percent); Marion, South Carolina (2 percent); Syracuse, New York (less than 1 percent); Clearwater, Florida (less than 1 percent); and Manassas, Virginia (less than one percent), and is expected to be completed by May 2017. Fiscal 2013 and 2014 shipbuilding and conversion (Navy); and fiscal 2014 and 2015 other procurement (Navy) funds in the amount of $8,825,425 will be obligated at the time of award, and funding in the amount of $1,332,421 will expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, District of Columbia, is the contracting activity.","February 8, 2016"
6,"Hollon Contracting LLC,* Dothan, Alabama, was awarded a $10,000,000 firm-fixed-price, multi-year advanced contract initiative with options for emergency repairs in the event of a disaster in Federal Emergency Management Agency Region IV, which covers these states: Alabama, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, and Tennessee. Bids were solicited via the Internet with four received, with an estimated completion date of May 31, 2020. Funding and work location will be determined with each order. Army Corps of Engineers, Omaha, Nebraska, is the contracting activity (9128F-16-D-0013).","February 8, 2016"
6,"Pepco Energy Services Inc., Arlington, Virginia, is being awarded $80,429,313 for a firm-fixed-price task order under a previously awarded multiple award contract (N39430-16-F-1803) for energy improvements at Naval Station Great Lakes. The work includes the design and installation of the following: lighting improvements; water and sewer conservation systems; pool covers; heating, ventilation and air conditioning improvements; and renewable energy systems, including installation of a 2.2-megawatt solar hybrid array on the Naval Station Great Lakes landfill, and a total of 480 kilowatt individual roof top solar hybrid systems. Work will be performed in North Chicago, Illinois, and is expected to be completed by August 2034. No funds will be obligated with this award. Seven proposals were received for this task order. The Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California, is the contracting activity.","February 5, 2016"
6,"Vigor Marine LLC, Portland, Oregon, is being awarded a $13,993,129 firm-fixed-price contract for a 45-calendar day shipyard availability for the regular overhaul and dry docking of USNS Amelia Earhart (T-AKE 6). Work will include clean and gas free tanks, voids, cofferdams and spaces, flight deck non-skid renewal, salt water ballast tank preservation, main engine overhaul, main diesel generator inspection and cleaning, annual lifeboat certification, galley and laundry ventilation system cleaning, docking and undocking, propeller shaft and stern tube inspections, bow thruster propeller polishing, sea valve replacement, and underwater hull cleaning and painting. The contract includes options which, if exercised, would bring the total contract value to $14,290,848. Work will be performed in Portland, Oregon, and is expected to be completed by May 15, 2016. Fiscal 2016 operations and maintenance in the amount of $13,993,129 are obligated in fiscal 2016. Funds will not expire at the end of the current fiscal year. This contract was competitively procured, with proposals solicited via the Federal Business Opportunities website, with two offers received. The Navy’s Military Sealift Command, Norfolk, Virginia, is the contracting activity (N32205-16-C-4301).","February 5, 2016"
